study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18471	SAMEA19477168	ERS1464084	ERX1815726	ERR1746529	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746529/ERR1746529.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746529/ERR1746529.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746529	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746529		
PRJEB18471	SAMEA19477918	ERS1464085	ERX1815727	ERR1746530	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746530/ERR1746530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746530/ERR1746530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746530	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746530		
PRJEB18471	SAMEA19478668	ERS1464086	ERX1815728	ERR1746531	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746531/ERR1746531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746531/ERR1746531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746531	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746531		
PRJEB18471	SAMEA19479418	ERS1464087	ERX1815729	ERR1746532	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746532/ERR1746532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746532/ERR1746532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746532	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746532		
PRJEB18471	SAMEA19480168	ERS1464088	ERX1815730	ERR1746533	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746533/ERR1746533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746533/ERR1746533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD195.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD195.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746533	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746533		
PRJEB18471	SAMEA19480918	ERS1464089	ERX1815731	ERR1746534	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746534/ERR1746534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746534/ERR1746534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746534	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746534		
PRJEB18471	SAMEA19481668	ERS1464090	ERX1815732	ERR1746535	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746535/ERR1746535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746535/ERR1746535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746535	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746535		
PRJEB18471	SAMEA19482418	ERS1464091	ERX1815733	ERR1746536	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746536/ERR1746536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746536/ERR1746536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746536	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746536		
PRJEB18471	SAMEA19483168	ERS1464092	ERX1815734	ERR1746537	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746537/ERR1746537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746537/ERR1746537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746537	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746537		
PRJEB18471	SAMEA19483918	ERS1464093	ERX1815735	ERR1746538	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746538/ERR1746538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746538/ERR1746538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746538	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746538		
PRJEB18471	SAMEA19484668	ERS1464094	ERX1815736	ERR1746539	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746539/ERR1746539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746539/ERR1746539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746539	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746539		
PRJEB18471	SAMEA19485418	ERS1464095	ERX1815737	ERR1746540	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746540/ERR1746540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746540/ERR1746540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746540	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746540		
PRJEB18471	SAMEA19486168	ERS1464096	ERX1815738	ERR1746541	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746541/ERR1746541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746541/ERR1746541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746541	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746541		
PRJEB18471	SAMEA19486918	ERS1464097	ERX1815739	ERR1746542	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746542/ERR1746542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746542/ERR1746542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746542	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746542		
PRJEB18471	SAMEA19487668	ERS1464098	ERX1815740	ERR1746543	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746543/ERR1746543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746543/ERR1746543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746543	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746543		
PRJEB18471	SAMEA19488418	ERS1464099	ERX1815741	ERR1746544	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746544/ERR1746544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746544/ERR1746544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746544	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746544		
PRJEB18471	SAMEA19489168	ERS1464100	ERX1815742	ERR1746545	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746545/ERR1746545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746545/ERR1746545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746545	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746545		
PRJEB18471	SAMEA19489918	ERS1464101	ERX1815743	ERR1746546	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746546/ERR1746546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746546/ERR1746546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746546	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746546		
PRJEB18471	SAMEA19490668	ERS1464102	ERX1815744	ERR1746547	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746547/ERR1746547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746547/ERR1746547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746547	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746547		
PRJEB18471	SAMEA19491418	ERS1464103	ERX1815745	ERR1746548	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746548/ERR1746548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746548/ERR1746548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746548	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746548		
PRJEB18471	SAMEA19492168	ERS1464104	ERX1815746	ERR1746549	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746549/ERR1746549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746549/ERR1746549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746549	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746549		
PRJEB18471	SAMEA19492918	ERS1464105	ERX1815747	ERR1746550	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746550/ERR1746550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746550/ERR1746550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746550	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746550		
PRJEB18471	SAMEA19493668	ERS1464106	ERX1815748	ERR1746551	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746551/ERR1746551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746551/ERR1746551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746551	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746551		
PRJEB18471	SAMEA19494418	ERS1464107	ERX1815749	ERR1746552	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746552/ERR1746552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746552/ERR1746552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746552	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746552		
PRJEB18471	SAMEA19495168	ERS1464108	ERX1815750	ERR1746553	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746553/ERR1746553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746553/ERR1746553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746553	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746553		
PRJEB18471	SAMEA19495918	ERS1464109	ERX1815751	ERR1746554	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746554/ERR1746554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746554/ERR1746554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746554	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746554		
PRJEB18471	SAMEA19496668	ERS1464110	ERX1815752	ERR1746555	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746555/ERR1746555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746555/ERR1746555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746555	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746555		
PRJEB18471	SAMEA19497418	ERS1464111	ERX1815753	ERR1746556	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746556/ERR1746556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746556/ERR1746556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746556	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746556		
PRJEB18471	SAMEA19498168	ERS1464112	ERX1815754	ERR1746557	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746557/ERR1746557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746557/ERR1746557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746557	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746557		
PRJEB18471	SAMEA19498918	ERS1464113	ERX1815755	ERR1746558	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746558/ERR1746558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746558/ERR1746558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746558	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746558		
PRJEB18471	SAMEA19499668	ERS1464114	ERX1815756	ERR1746559	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746559/ERR1746559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746559/ERR1746559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746559	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746559		
PRJEB18471	SAMEA19500418	ERS1464115	ERX1815757	ERR1746560	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746560/ERR1746560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746560/ERR1746560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746560	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746560		
PRJEB18471	SAMEA19501168	ERS1464116	ERX1815758	ERR1746561	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746561/ERR1746561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746561/ERR1746561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746561	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746561		
PRJEB18471	SAMEA19501918	ERS1464117	ERX1815759	ERR1746562	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746562/ERR1746562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746562/ERR1746562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746562	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746562		
PRJEB18471	SAMEA19502668	ERS1464118	ERX1815760	ERR1746563	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746563/ERR1746563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746563/ERR1746563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746563	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746563		
PRJEB18471	SAMEA19503418	ERS1464119	ERX1815761	ERR1746564	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746564/ERR1746564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746564/ERR1746564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746564	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746564		
PRJEB18471	SAMEA19504168	ERS1464120	ERX1815762	ERR1746565	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746565/ERR1746565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746565/ERR1746565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746565	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746565		
PRJEB18471	SAMEA19504918	ERS1464121	ERX1815763	ERR1746566	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746566/ERR1746566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746566/ERR1746566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746566	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746566		
